TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR
2196.00,0.00,1.501E-11,4.147E+02,1.515E+04,0.000E+00,-1.846E+03,-2.747E+03,0.000E+00,-1.210E+04,2.160E+00,0.000E+00,1.957E+03,0.000E+00,7.731E-12,6.601E+01,1.225E+04,0.000E+00,-2.076E+03,-2.977E+03,0.000E+00,-9.085E+03,2.160E+00,0.000E+00,1.957E+03,0.000E+00,-5.311E-12,0.000E+00,7.261E+03,0.000E+00,-1.023E+03,-1.389E+03,0.000E+00,-4.851E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2197.00,0.00,5.912E-12,-6.373E+00,1.634E+04,0.000E+00,-1.959E+03,-2.838E+03,0.000E+00,-1.377E+04,2.808E+01,0.000E+00,2.201E+03,0.000E+00,-5.457E-12,0.000E+00,1.202E+04,0.000E+00,-2.001E+03,-2.842E+03,0.000E+00,-9.380E+03,2.160E+00,0.000E+00,2.201E+03,0.000E+00,1.055E-12,0.000E+00,6.645E+03,0.000E+00,-9.239E+02,-1.308E+03,0.000E+00,-4.415E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2198.00,0.00,-8.185E-12,6.373E+00,1.553E+04,0.000E+00,-1.829E+03,-2.601E+03,0.000E+00,-1.409E+04,2.160E+00,0.000E+00,2.995E+03,0.000E+00,1.637E-11,0.000E+00,1.117E+04,0.000E+00,-1.832E+03,-2.606E+03,0.000E+00,-9.725E+03,2.160E+00,0.000E+00,2.995E+03,0.000E+00,1.510E-12,0.000E+00,5.817E+03,0.000E+00,-8.429E+02,-1.199E+03,0.000E+00,-3.778E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2199.00,0.00,-2.456E-11,0.000E+00,1.344E+04,0.000E+00,-1.661E+03,-2.428E+03,0.000E+00,-1.165E+04,2.160E+00,0.000E+00,2.296E+03,0.000E+00,-6.366E-12,0.000E+00,9.164E+03,0.000E+00,-1.662E+03,-2.428E+03,0.000E+00,-7.373E+03,2.160E+00,0.000E+00,2.296E+03,0.000E+00,2.925E-11,0.000E+00,4.665E+03,0.000E+00,-7.645E+02,-1.117E+03,0.000E+00,-2.786E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2200.00,0.00,-1.955E-11,0.000E+00,1.378E+04,0.000E+00,-1.661E+03,-2.428E+03,0.000E+00,-1.127E+04,2.160E+00,0.000E+00,1.573E+03,0.000E+00,-2.979E-11,0.000E+00,9.490E+03,0.000E+00,-1.662E+03,-2.428E+03,0.000E+00,-6.975E+03,2.160E+00,0.000E+00,1.573E+03,0.000E+00,1.925E-11,0.000E+00,5.175E+03,0.000E+00,-7.645E+02,-1.117E+03,0.000E+00,-3.296E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2201.00,0.00,-1.774E-11,0.000E+00,1.414E+04,0.000E+00,-1.647E+03,-2.576E+03,0.000E+00,-1.152E+04,2.160E+00,0.000E+00,1.599E+03,0.000E+00,2.797E-11,0.000E+00,9.927E+03,0.000E+00,-1.647E+03,-2.576E+03,0.000E+00,-7.066E+03,2.160E+00,0.000E+00,1.359E+03,0.000E+00,-3.947E-12,0.000E+00,5.960E+03,0.000E+00,-7.576E+02,-1.185E+03,0.000E+00,-4.020E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2202.00,0.00,-1.251E-11,0.000E+00,1.392E+04,0.000E+00,-1.967E+03,-2.813E+03,0.000E+00,-1.028E+04,2.160E+00,0.000E+00,1.134E+03,0.000E+00,3.070E-11,0.000E+00,9.580E+03,0.000E+00,-1.967E+03,-2.813E+03,0.000E+00,-5.937E+03,2.160E+00,0.000E+00,1.134E+03,0.000E+00,1.288E-11,0.000E+00,5.939E+03,0.000E+00,-9.050E+02,-1.294E+03,0.000E+00,-3.742E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2203.00,0.00,5.798E-12,0.000E+00,1.512E+04,0.000E+00,-2.486E+03,-3.079E+03,0.000E+00,-1.009E+04,2.160E+00,0.000E+00,5.339E+02,0.000E+00,1.972E-11,0.000E+00,1.081E+04,0.000E+00,-2.486E+03,-3.079E+03,0.000E+00,-5.626E+03,2.160E+00,0.000E+00,3.816E+02,0.000E+00,-6.221E-12,0.000E+00,6.813E+03,0.000E+00,-1.143E+03,-1.416E+03,0.000E+00,-4.256E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2204.00,0.00,-3.332E-11,-4.500E+02,1.316E+04,0.000E+00,-2.410E+03,-3.064E+03,0.000E+00,-8.163E+03,2.808E+01,0.000E+00,-7.018E-12,0.000E+00,5.082E-12,-4.500E+02,8.748E+03,0.000E+00,-2.410E+03,-3.064E+03,0.000E+00,-3.726E+03,2.160E+00,0.000E+00,2.663E-12,0.000E+00,5.148E-12,-2.060E+02,5.532E+03,0.000E+00,-1.108E+03,-1.410E+03,0.000E+00,-3.222E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2205.00,0.00,6.943E-12,0.000E+00,1.218E+04,0.000E+00,-2.362E+03,-2.990E+03,0.000E+00,-6.851E+03,2.808E+01,0.000E+00,9.594E-12,0.000E+00,2.009E-11,0.000E+00,7.611E+03,0.000E+00,-2.362E+03,-2.990E+03,0.000E+00,-2.260E+03,2.160E+00,0.000E+00,1.039E-11,0.000E+00,-5.311E-12,0.000E+00,4.992E+03,0.000E+00,-1.087E+03,-1.376E+03,0.000E+00,-2.532E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2206.00,0.00,-1.470E-11,0.000E+00,1.274E+04,0.000E+00,-2.641E+03,-3.183E+03,0.000E+00,-6.920E+03,2.160E+00,0.000E+00,6.204E-13,0.000E+00,-1.423E-11,0.000E+00,8.156E+03,0.000E+00,-2.641E+03,-3.183E+03,0.000E+00,-2.340E+03,8.208E+00,0.000E+00,1.313E-12,0.000E+00,2.357E-11,0.000E+00,5.321E+03,0.000E+00,-1.215E+03,-1.464E+03,0.000E+00,-2.650E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2207.00,0.00,-1.630E-11,0.000E+00,1.311E+04,0.000E+00,-2.739E+03,-3.375E+03,0.000E+00,-6.998E+03,2.160E+00,0.000E+00,-3.716E-12,0.000E+00,-3.500E-11,0.000E+00,8.524E+03,0.000E+00,-2.739E+03,-3.375E+03,0.000E+00,-2.418E+03,8.208E+00,0.000E+00,-3.622E-13,0.000E+00,-1.281E-11,0.000E+00,5.571E+03,0.000E+00,-1.260E+03,-1.553E+03,0.000E+00,-2.766E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2208.00,0.00,-2.036E-11,0.000E+00,1.463E+04,0.000E+00,-2.744E+03,-3.568E+03,0.000E+00,-8.323E+03,2.160E+00,0.000E+00,4.957E-12,0.000E+00,4.350E-12,0.000E+00,1.007E+04,0.000E+00,-2.744E+03,-3.568E+03,0.000E+00,-3.764E+03,8.208E+00,0.000E+00,1.703E-12,0.000E+00,1.283E-12,0.000E+00,6.903E+03,0.000E+00,-1.262E+03,-1.641E+03,0.000E+00,-4.008E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2209.00,0.00,-1.832E-11,0.000E+00,1.513E+04,0.000E+00,-2.950E+03,-3.775E+03,0.000E+00,-8.407E+03,2.160E+00,0.000E+00,6.999E-12,0.000E+00,-1.319E-11,0.000E+00,1.056E+04,0.000E+00,-2.950E+03,-3.775E+03,0.000E+00,-3.847E+03,8.208E+00,0.000E+00,1.327E-11,0.000E+00,1.220E-11,0.000E+00,7.220E+03,0.000E+00,-1.357E+03,-1.737E+03,0.000E+00,-4.134E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2210.00,0.00,-3.425E-12,0.000E+00,1.562E+04,0.000E+00,-3.105E+03,-4.012E+03,0.000E+00,-8.503E+03,2.160E+00,0.000E+00,7.343E-12,0.000E+00,-9.802E-12,0.000E+00,1.105E+04,0.000E+00,-3.105E+03,-4.012E+03,0.000E+00,-3.942E+03,8.208E+00,0.000E+00,7.392E-13,0.000E+00,-2.355E-12,0.000E+00,7.546E+03,0.000E+00,-1.428E+03,-1.845E+03,0.000E+00,-4.280E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2211.00,0.00,-2.957E-12,-1.243E+02,1.634E+04,0.000E+00,-3.269E+03,-4.152E+03,0.000E+00,-9.041E+03,2.160E+00,0.000E+00,-1.284E-12,0.000E+00,-2.614E-11,0.000E+00,1.268E+04,0.000E+00,-3.334E+03,-4.234E+03,0.000E+00,-5.116E+03,8.208E+00,0.000E+00,8.953E-12,0.000E+00,1.765E-11,0.000E+00,8.753E+03,0.000E+00,-1.533E+03,-1.948E+03,0.000E+00,-5.280E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2212.00,0.00,-1.080E-11,5.100E+01,1.634E+04,0.000E+00,-3.227E+03,-4.252E+03,0.000E+00,-8.808E+03,2.160E+00,0.000E+00,-3.670E-12,0.000E+00,-8.834E-12,0.000E+00,1.290E+04,0.000E+00,-3.347E+03,-4.382E+03,0.000E+00,-5.180E+03,8.208E+00,0.000E+00,7.164E-12,0.000E+00,8.558E-12,0.000E+00,8.919E+03,0.000E+00,-1.540E+03,-2.016E+03,0.000E+00,-5.371E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2213.00,0.00,-2.620E-11,-5.666E+00,1.634E+04,0.000E+00,-2.906E+03,-4.400E+03,0.000E+00,-9.037E+03,2.160E+00,0.000E+00,1.368E-11,0.000E+00,-3.003E-11,0.000E+00,1.273E+04,0.000E+00,-3.008E+03,-4.500E+03,0.000E+00,-5.223E+03,2.160E+00,0.000E+00,7.114E-12,0.000E+00,1.379E-11,0.000E+00,8.895E+03,0.000E+00,-1.383E+03,-2.070E+03,0.000E+00,-5.444E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2214.00,0.00,1.593E-11,-1.695E+02,1.634E+04,0.000E+00,-2.886E+03,-4.389E+03,0.000E+00,-9.233E+03,2.160E+00,0.000E+00,1.579E-11,0.000E+00,-8.552E-12,3.922E+02,1.634E+04,0.000E+00,-3.227E+03,-4.862E+03,0.000E+00,-7.857E+03,2.160E+00,0.000E+00,-1.422E-12,0.000E+00,6.512E-12,2.060E+02,1.164E+04,0.000E+00,-1.496E+03,-2.254E+03,0.000E+00,-7.683E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2215.00,0.00,6.708E-12,7.469E+01,1.634E+04,0.000E+00,-3.033E+03,-4.371E+03,0.000E+00,-8.879E+03,2.160E+00,0.000E+00,1.878E+01,0.000E+00,3.528E-12,-3.231E+02,1.634E+04,0.000E+00,-3.577E+03,-4.952E+03,0.000E+00,-8.149E+03,2.160E+00,0.000E+00,1.653E+01,0.000E+00,2.743E-11,0.000E+00,1.329E+04,0.000E+00,-1.747E+03,-2.411E+03,0.000E+00,-9.136E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2216.00,0.00,-3.320E-11,-3.253E+01,1.634E+04,0.000E+00,-2.976E+03,-4.398E+03,0.000E+00,-9.100E+03,2.160E+00,0.000E+00,1.042E+02,0.000E+00,-3.260E-11,2.344E+02,1.634E+04,0.000E+00,-3.482E+03,-4.894E+03,0.000E+00,-7.820E+03,2.160E+00,0.000E+00,9.171E+01,0.000E+00,1.470E-11,0.000E+00,1.327E+04,0.000E+00,-1.757E+03,-2.411E+03,0.000E+00,-9.104E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2217.00,0.00,4.775E-12,-2.426E+01,1.634E+04,0.000E+00,-2.833E+03,-4.302E+03,0.000E+00,-9.768E+03,2.160E+00,0.000E+00,5.400E+02,0.000E+00,3.223E-11,-1.662E+02,1.634E+04,0.000E+00,-3.359E+03,-4.879E+03,0.000E+00,-8.742E+03,2.160E+00,0.000E+00,4.752E+02,0.000E+00,9.241E-12,0.000E+00,1.307E+04,0.000E+00,-1.690E+03,-2.383E+03,0.000E+00,-8.998E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2218.00,0.00,0.000E+00,-1.277E+03,1.634E+04,0.000E+00,0.000E+00,-1.366E+04,0.000E+00,-4.856E+03,2.160E+00,0.000E+00,8.988E+02,0.000E+00,-3.217E-11,-1.306E+03,1.634E+04,0.000E+00,0.000E+00,-1.556E+04,0.000E+00,-2.877E+03,2.160E+00,0.000E+00,7.923E+02,0.000E+00,3.784E-12,-1.950E+02,1.634E+04,0.000E+00,0.000E+00,-9.018E+03,0.000E+00,-7.515E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2219.00,0.00,-3.183E-12,1.069E+03,1.634E+04,0.000E+00,0.000E+00,-1.255E+04,0.000E+00,-4.455E+03,2.160E+00,0.000E+00,1.741E+03,0.000E+00,5.684E-12,1.090E+03,1.634E+04,0.000E+00,0.000E+00,-1.443E+04,0.000E+00,-2.363E+03,2.160E+00,0.000E+00,1.547E+03,0.000E+00,2.561E-11,1.950E+02,1.604E+04,0.000E+00,0.000E+00,-8.768E+03,0.000E+00,-7.083E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2220.00,0.00,-6.594E-12,5.597E+02,1.634E+04,0.000E+00,-2.108E+03,-3.966E+03,0.000E+00,-1.145E+04,2.160E+00,0.000E+00,1.745E+03,0.000E+00,-2.387E-11,5.287E+02,1.540E+04,0.000E+00,-2.471E+03,-4.419E+03,0.000E+00,-9.476E+03,2.160E+00,0.000E+00,1.492E+03,0.000E+00,-3.492E-12,0.000E+00,1.145E+04,0.000E+00,-1.375E+03,-2.193E+03,0.000E+00,-7.887E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2221.00,0.00,3.411E-12,-2.815E+02,1.634E+04,0.000E+00,-2.138E+03,-3.913E+03,0.000E+00,-1.224E+04,2.160E+00,0.000E+00,1.666E+03,0.000E+00,1.592E-12,-1.061E+02,1.634E+04,0.000E+00,-2.558E+03,-4.460E+03,0.000E+00,-1.109E+04,2.160E+00,0.000E+00,1.666E+03,0.000E+00,1.652E-11,0.000E+00,1.033E+04,0.000E+00,-1.239E+03,-2.084E+03,0.000E+00,-7.013E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2222.00,0.00,-2.296E-11,3.189E+02,1.634E+04,0.000E+00,-1.878E+03,-3.671E+03,0.000E+00,-1.240E+04,2.160E+00,0.000E+00,1.930E+03,0.000E+00,-1.978E-11,1.061E+02,1.577E+04,0.000E+00,-2.284E+03,-4.194E+03,0.000E+00,-1.111E+04,2.160E+00,0.000E+00,1.930E+03,0.000E+00,1.457E-13,0.000E+00,9.736E+03,0.000E+00,-1.076E+03,-1.961E+03,0.000E+00,-6.701E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2223.00,0.00,-1.137E-12,8.566E+01,1.634E+04,0.000E+00,-1.848E+03,-3.730E+03,0.000E+00,-1.271E+04,2.808E+01,0.000E+00,2.005E+03,0.000E+00,-4.775E-12,0.000E+00,1.441E+04,0.000E+00,-2.137E+03,-4.056E+03,0.000E+00,-1.022E+04,2.160E+00,0.000E+00,2.005E+03,0.000E+00,1.055E-12,0.000E+00,8.331E+03,0.000E+00,-9.907E+02,-1.866E+03,0.000E+00,-5.476E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2224.00,0.00,-1.228E-11,-4.529E+01,1.634E+04,0.000E+00,-1.863E+03,-3.623E+03,0.000E+00,-1.270E+04,2.808E+01,0.000E+00,1.777E+03,0.000E+00,-2.206E-11,0.000E+00,1.429E+04,0.000E+00,-2.094E+03,-3.923E+03,0.000E+00,-1.005E+04,2.160E+00,0.000E+00,1.777E+03,0.000E+00,2.652E-11,0.000E+00,8.448E+03,0.000E+00,-9.632E+02,-1.805E+03,0.000E+00,-5.682E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2225.00,0.00,-1.137E-12,3.424E+01,1.634E+04,0.000E+00,-1.794E+03,-3.571E+03,0.000E+00,-1.271E+04,2.160E+00,0.000E+00,1.770E+03,0.000E+00,2.046E-12,0.000E+00,1.424E+04,0.000E+00,-2.018E+03,-3.879E+03,0.000E+00,-1.012E+04,2.160E+00,0.000E+00,1.770E+03,0.000E+00,1.743E-11,0.000E+00,8.808E+03,0.000E+00,-9.283E+02,-1.784E+03,0.000E+00,-6.097E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2226.00,0.00,1.137E-12,2.025E+02,1.634E+04,0.000E+00,-1.823E+03,-3.757E+03,0.000E+00,-1.217E+04,2.160E+00,0.000E+00,1.618E+03,0.000E+00,2.274E-11,0.000E+00,1.293E+04,0.000E+00,-1.967E+03,-3.908E+03,0.000E+00,-8.672E+03,2.160E+00,0.000E+00,1.618E+03,0.000E+00,-1.895E-11,0.000E+00,8.155E+03,0.000E+00,-9.046E+02,-1.798E+03,0.000E+00,-5.455E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2227.00,0.00,-1.546E-11,-2.074E+02,1.634E+04,0.000E+00,-1.794E+03,-3.857E+03,0.000E+00,-1.203E+04,2.808E+01,0.000E+00,1.114E+03,0.000E+00,-4.138E-11,0.000E+00,1.333E+04,0.000E+00,-1.903E+03,-4.012E+03,0.000E+00,-8.530E+03,2.160E+00,0.000E+00,1.114E+03,0.000E+00,-1.623E-11,0.000E+00,8.712E+03,0.000E+00,-8.753E+02,-1.845E+03,0.000E+00,-5.993E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2228.00,0.00,1.041E-11,-2.286E+02,1.498E+04,0.000E+00,-1.632E+03,-3.733E+03,0.000E+00,-9.879E+03,2.808E+01,0.000E+00,9.375E+00,0.000E+00,-1.714E-11,-4.500E+02,1.138E+04,0.000E+00,-1.731E+03,-3.879E+03,0.000E+00,-6.234E+03,2.160E+00,0.000E+00,8.250E+00,0.000E+00,-1.441E-11,-2.060E+02,7.658E+03,0.000E+00,-7.961E+02,-1.784E+03,0.000E+00,-5.286E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2229.00,0.00,2.581E-11,0.000E+00,1.382E+04,0.000E+00,-1.421E+03,-3.686E+03,0.000E+00,-8.744E+03,2.808E+01,0.000E+00,9.364E-12,0.000E+00,-6.265E-11,0.000E+00,9.357E+03,0.000E+00,-1.453E+03,-3.686E+03,0.000E+00,-4.220E+03,2.160E+00,0.000E+00,8.728E-13,0.000E+00,6.512E-12,0.000E+00,6.598E+03,0.000E+00,-6.684E+02,-1.696E+03,0.000E+00,-4.236E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2230.00,0.00,-1.726E-11,0.000E+00,1.384E+04,0.000E+00,-1.374E+03,-3.731E+03,0.000E+00,-8.760E+03,2.808E+01,0.000E+00,8.516E-13,0.000E+00,2.992E-12,0.000E+00,9.338E+03,0.000E+00,-1.374E+03,-3.731E+03,0.000E+00,-4.236E+03,2.160E+00,0.000E+00,-7.158E-12,0.000E+00,-1.350E-11,0.000E+00,6.605E+03,0.000E+00,-6.320E+02,-1.716E+03,0.000E+00,-4.259E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2231.00,0.00,2.043E-11,0.000E+00,1.400E+04,0.000E+00,-1.462E+03,-3.775E+03,0.000E+00,-8.769E+03,2.160E+00,0.000E+00,-1.246E-11,0.000E+00,-5.417E-12,0.000E+00,9.484E+03,0.000E+00,-1.462E+03,-3.775E+03,0.000E+00,-4.256E+03,8.208E+00,0.000E+00,-2.152E-12,0.000E+00,3.730E-13,0.000E+00,6.687E+03,0.000E+00,-6.723E+02,-1.737E+03,0.000E+00,-4.286E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2232.00,0.00,5.610E-12,0.000E+00,1.485E+04,0.000E+00,-1.449E+03,-3.805E+03,0.000E+00,-9.597E+03,2.160E+00,0.000E+00,-1.812E-12,0.000E+00,-8.312E-12,0.000E+00,1.052E+04,0.000E+00,-1.449E+03,-3.805E+03,0.000E+00,-5.277E+03,8.208E+00,0.000E+00,-4.998E-13,0.000E+00,1.856E-11,0.000E+00,7.690E+03,0.000E+00,-6.665E+02,-1.750E+03,0.000E+00,-5.281E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2233.00,0.00,-1.203E-11,0.000E+00,1.482E+04,0.000E+00,-1.428E+03,-3.805E+03,0.000E+00,-9.587E+03,2.160E+00,0.000E+00,6.012E-12,0.000E+00,2.540E-11,0.000E+00,1.049E+04,0.000E+00,-1.428E+03,-3.805E+03,0.000E+00,-5.267E+03,8.208E+00,0.000E+00,5.925E-12,0.000E+00,-6.903E-12,0.000E+00,7.655E+03,0.000E+00,-6.570E+02,-1.750E+03,0.000E+00,-5.256E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2234.00,0.00,-2.206E-11,0.000E+00,1.470E+04,0.000E+00,-1.349E+03,-3.775E+03,0.000E+00,-9.574E+03,2.160E+00,0.000E+00,-9.475E-12,0.000E+00,2.798E-11,0.000E+00,1.037E+04,0.000E+00,-1.349E+03,-3.775E+03,0.000E+00,-5.255E+03,8.208E+00,0.000E+00,9.412E-12,0.000E+00,1.311E-11,0.000E+00,7.587E+03,0.000E+00,-6.207E+02,-1.737E+03,0.000E+00,-5.238E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2235.00,0.00,-7.768E-12,0.000E+00,1.513E+04,0.000E+00,-1.332E+03,-3.745E+03,0.000E+00,-1.005E+04,2.160E+00,0.000E+00,4.819E-12,0.000E+00,6.356E-11,0.000E+00,1.098E+04,0.000E+00,-1.332E+03,-3.745E+03,0.000E+00,-5.912E+03,8.208E+00,0.000E+00,2.254E-12,0.000E+00,-7.812E-12,0.000E+00,8.086E+03,0.000E+00,-6.128E+02,-1.723E+03,0.000E+00,-5.758E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2236.00,0.00,1.458E-11,0.000E+00,1.512E+04,0.000E+00,-1.375E+03,-3.716E+03,0.000E+00,-1.003E+04,2.160E+00,0.000E+00,-1.138E-13,0.000E+00,-1.829E-12,0.000E+00,1.097E+04,0.000E+00,-1.375E+03,-3.716E+03,0.000E+00,-5.892E+03,8.208E+00,0.000E+00,2.345E-12,0.000E+00,-6.903E-12,0.000E+00,8.054E+03,0.000E+00,-6.326E+02,-1.709E+03,0.000E+00,-5.721E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2237.00,0.00,-1.601E-11,0.000E+00,1.510E+04,0.000E+00,-1.386E+03,-3.701E+03,0.000E+00,-1.002E+04,2.160E+00,0.000E+00,-1.605E-12,0.000E+00,-1.998E-11,0.000E+00,1.096E+04,0.000E+00,-1.386E+03,-3.701E+03,0.000E+00,-5.878E+03,8.208E+00,0.000E+00,1.148E-11,0.000E+00,1.283E-12,0.000E+00,8.023E+03,0.000E+00,-6.378E+02,-1.702E+03,0.000E+00,-5.691E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2238.00,0.00,-2.646E-12,1.811E+02,1.634E+04,0.000E+00,-1.412E+03,-3.805E+03,0.000E+00,-1.094E+04,2.160E+00,0.000E+00,-4.611E-12,0.000E+00,-2.833E-11,4.500E+02,1.400E+04,0.000E+00,-1.478E+03,-3.982E+03,0.000E+00,-8.094E+03,8.208E+00,0.000E+00,-6.879E-12,0.000E+00,-5.993E-12,2.060E+02,1.009E+04,0.000E+00,-6.797E+02,-1.832E+03,0.000E+00,-7.384E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2239.00,0.00,1.031E-11,-1.011E+02,1.634E+04,0.000E+00,-1.388E+03,-3.843E+03,0.000E+00,-1.124E+04,2.160E+00,0.000E+00,2.822E+01,0.000E+00,-1.411E-11,0.000E+00,1.576E+04,0.000E+00,-1.585E+03,-4.264E+03,0.000E+00,-9.942E+03,8.208E+00,0.000E+00,2.483E+01,0.000E+00,1.283E-12,0.000E+00,1.146E+04,0.000E+00,-7.290E+02,-1.961E+03,0.000E+00,-8.773E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2240.00,0.00,2.274E-12,2.058E+02,1.634E+04,0.000E+00,-1.371E+03,-3.734E+03,0.000E+00,-1.219E+04,2.808E+01,0.000E+00,1.140E+03,0.000E+00,1.728E-11,0.000E+00,1.507E+04,0.000E+00,-1.603E+03,-4.086E+03,0.000E+00,-1.044E+04,2.160E+00,0.000E+00,1.056E+03,0.000E+00,9.241E-12,0.000E+00,1.083E+04,0.000E+00,-7.373E+02,-1.880E+03,0.000E+00,-8.220E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2241.00,0.00,2.956E-12,4.544E+01,1.634E+04,0.000E+00,-1.354E+03,-3.559E+03,0.000E+00,-1.302E+04,2.160E+00,0.000E+00,1.642E+03,0.000E+00,4.366E-11,0.000E+00,1.379E+04,0.000E+00,-1.504E+03,-3.745E+03,0.000E+00,-1.003E+04,8.208E+00,0.000E+00,1.486E+03,0.000E+00,-4.174E-12,0.000E+00,9.733E+03,0.000E+00,-6.919E+02,-1.723E+03,0.000E+00,-7.327E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
2242.00,0.00,2.274E-13,-1.118E+03,1.634E+04,0.000E+00,0.000E+00,-1.045E+04,0.000E+00,-8.521E+03,2.160E+00,0.000E+00,1.517E+03,0.000E+00,-1.228E-11,-7.931E+02,1.634E+04,0.000E+00,0.000E+00,-1.196E+04,0.000E+00,-6.458E+03,2.160E+00,0.000E+00,1.290E+03,0.000E+00,-1.259E-11,0.000E+00,1.334E+04,0.000E+00,0.000E+00,-6.484E+03,0.000E+00,-6.858E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2243.00,0.00,-8.413E-12,1.011E+03,1.634E+04,0.000E+00,0.000E+00,-8.956E+03,0.000E+00,-8.078E+03,2.160E+00,0.000E+00,1.707E+03,0.000E+00,-3.183E-12,7.687E+02,1.634E+04,0.000E+00,0.000E+00,-1.069E+04,0.000E+00,-6.311E+03,2.160E+00,0.000E+00,1.429E+03,0.000E+00,1.015E-11,0.000E+00,1.242E+04,0.000E+00,0.000E+00,-5.927E+03,0.000E+00,-6.494E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
2244.00,0.00,-2.296E-11,2.250E+02,1.402E+04,0.000E+00,-6.486E+02,-2.709E+03,0.000E+00,-1.193E+04,2.160E+00,0.000E+00,1.487E+03,0.000E+00,5.912E-12,2.435E+01,1.065E+04,0.000E+00,-7.523E+02,-2.841E+03,0.000E+00,-8.521E+03,2.160E+00,0.000E+00,1.487E+03,0.000E+00,9.241E-12,0.000E+00,6.549E+03,0.000E+00,-3.904E+02,-1.314E+03,0.000E+00,-4.846E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
